Sarai 14 11429 3 2 2
Sarina 57 12006 9 0 0
Sasha 37 14426 4 1 2
Savana 41 12451 5 1 2
Savanah 90 12157 9 1 0
Savanna 59 12392 4 2 0
Savannah 4 12381 9 2 1
Scarlett 9 10928 1 1 2
Selena 35 10045 2 2 2
Selina 23 10862 4 2 2
Serena 11 11914 8 1 2
Serenity 63 10395 2 0 1
Shakira 80 12956 6 2 0
Shania 35 13497 2 1 2
Shaniya 57 13103 9 0 1
Shannon 29 14380 6 2 0
Sharon 21 13281 3 1 1
Shawna 97 11134 2 1 1
Shayla 28 13714 8 2 1
Shaylee 8 12164 2 0 0
Shayna 75 11601 2 0 1
Shea 98 12425 10 0 1
Sheila 16 12537 6 1 1
Shelby 51 11260 9 1 0
Shirley 12 11230 2 1 1
Shreya 28 10242 10 2 0
Shyann 30 12346 1 0 0
Shyanne 39 10475 8 1 2
Sidney 28 10120 9 1 2
Sienna 83 13806 5 1 1
Sierra 72 10635 1 1 1
Simone 79 10992 5 2 1
Sky 37 10784 6 0 1
Skye 14 14721 8 1 1
Skyla 98 14036 8 1 0
Skylar 53 13273 4 0 1
Skyler 2 12386 7 0 1
Sofia 46 11418 1 1 1
Sonia 43 10635 5 0 0
Sonya 38 13826 4 0 2
Sophia 23 10049 3 1 2
Sophie 38 14135 7 1 1
Stacey 93 11016 1 2 0
Stacy 33 13666 2 0 1
Stella 67 13561 9 0 2
Stephanie 2 12251 3 1 0
Stephany 58 12331 8 2 2
Summer 32 10705 2 2 1
Susan 62 10688 10 0 1
Susana 48 11452 7 1 1
Sydnee 20 10681 10 1 2
Sydney 35 10254 3 1 0
Sydni 1 11503 9 1 0
Sydnie 18 14977 9 0 2
Sylvia 11 13814 1 1 1
Tabitha 42 10216 8 1 0
Talia 3 13288 7 0 2
Taliyah 94 12915 4 2 2
Tamara 32 12775 6 0 1
Tamia 32 11866 8 1 2
Tania 46 12255 6 1 2
Taniya 55 13371 9 2 1
Tanya 37 13478 8 0 2
Tara 36 13341 5 2 0
Taryn 6 12445 9 0 0
Tatiana 2 12772 4 2 1
Tatum 19 14507 3 1 1
Tatyana 56 11704 10 1 1
Taya 100 11250 2 2 0
Tayler 81 13506 7 0 1
Taylor 56 13880 9 0 2
Teagan 56 10834 3 0 0
Teresa 3 11939 1 1 2
Tess 98 14643 3 0 1
Tessa 65 10398 5 0 1
Thalia 36 11339 7 0 2
Theresa 66 11460 7 1 1
Tia 94 14827 6 0 0
Tiana 74 12470 1 0 2
Tianna 61 12775 2 0 1
Tiara 37 11847 3 0 0
Tierra 34 13902 1 1 1
Tiffany 68 14426 5 2 1
Tina 68 13052 1 0 2
Toni 62 12788 8 1 2
Tori 38 11082 6 0 2
Tracy 19 13645 7 0 1
Trinity 1 13685 5 0 2
Trista 18 11459 9 2 2
Tristan 17 11707 5 0 2
Tyler 21 11455 8 1 1
Tyra 39 13719 9 2 0
Unique 37 10648 1 0 0
Valentina 53 12346 6 1 0
Valeria 70 14365 8 2 2
Valerie 52 12420 8 1 2
Vanesa 53 11734 6 0 0
Vanessa 25 12175 7 0 1
Veronica 53 13112 2 0 1
Victoria 90 13111 8 0 2
Violet 70 13543 8 0 0
Virginia 7 14774 9 1 0
Vivian 77 13244 10 1 1
Viviana 10 10479 10 1 0
Wendy 55 10865 2 1 2
Whitney 46 13536 2 2 0
Willow 5 12403 10 0 1
Ximena 69 10966 10 2 0
Xiomara 75 14837 6 1 2
Yadira 44 10195 10 2 2
Yasmin 57 10515 1 2 2
Yasmine 97 10707 2 2 2
Yazmin 7 11092 10 2 0
Yesenia 99 12428 1 1 0
Yessenia 97 12253 5 1 2
Yolanda 49 13486 1 2 0
Yuliana 62 10762 3 0 2
Yvette 34 11283 6 0 1
Yvonne 72 10311 3 0 2
Zaria 4 13180 2 2 2
Zoe 53 11831 2 2 2
Zoey 65 14848 8 2 2
Zoie 29 12147 4 0 1
